crop_name,disease_name,symptoms,recommended_fertilizers,recommended_insecticides,image_url
Bitter Gourd,Anthracnose,Dark spots,"Nitrogen, Magnesium","Permethrin, Malathion",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Bitter Gourd,Smut,Leaf curling,"Phosphorous, Calcium","Cypermethrin, Imidacloprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Bitter Gourd,Scab,Necrotic areas,"Potassium, Sulfur","Chlorantraniliprole, Cypermethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Bitter Gourd,Mosaic Virus,Yellowing leaves,"Phosphorous, Calcium","Lambda-cyhalothrin, Cypermethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Bottle Gourd,Leaf Blight,Stunted growth,"Calcium, Magnesium","Imidacloprid, Spinosad",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Bottle Gourd,Rust,Fungal patches,"Magnesium, Phosphorous","Imidacloprid, Thiamethoxam",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Bottle Gourd,Powdery Mildew,Yellowing leaves,"Potassium, Sulfur","Permethrin, Imidacloprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Bottle Gourd,Downy Mildew,Stunted growth,"Magnesium, Phosphorous","Permethrin, Chlorantraniliprole",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Bottle Gourd,Root Rot,Fungal patches,"Magnesium, Calcium","Permethrin, Chlorantraniliprole",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Bottle Gourd,Wilt,Leaf curling,"Calcium, Potassium","Permethrin, Thiamethoxam",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Bottle Gourd,Anthracnose,White powdery coating,"Potassium, Calcium","Lambda-cyhalothrin, Carbaryl",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Bottle Gourd,Smut,White powdery coating,"Phosphorous, Potassium","Carbaryl, Chlorantraniliprole",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Bottle Gourd,Scab,White powdery coating,"Magnesium, Potassium","Malathion, Chlorantraniliprole",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Bottle Gourd,Mosaic Virus,Yellowing leaves,"Sulfur, Calcium","Chlorantraniliprole, Carbaryl",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Brinjal,Leaf Blight,Leaf curling,"Sulfur, Magnesium","Permethrin, Lambda-cyhalothrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Brinjal,Rust,Stunted growth,"Magnesium, Calcium","Malathion, Carbaryl",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Brinjal,Powdery Mildew,Stunted growth,"Sulfur, Phosphorous","Cypermethrin, Lambda-cyhalothrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Brinjal,Downy Mildew,Leaf curling,"Nitrogen, Magnesium","Carbaryl, Malathion",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Brinjal,Root Rot,Fungal patches,"Magnesium, Potassium","Lambda-cyhalothrin, Spinosad",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Brinjal,Wilt,Water-soaked lesions,"Potassium, Magnesium","Carbaryl, Cypermethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Brinjal,Anthracnose,Stunted growth,"Phosphorous, Nitrogen","Cypermethrin, Imidacloprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Brinjal,Smut,White powdery coating,"Sulfur, Calcium","Malathion, Permethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Brinjal,Scab,Dark spots,"Phosphorous, Potassium","Spinosad, Carbaryl",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Brinjal,Mosaic Virus,Dark spots,"Nitrogen, Sulfur","Lambda-cyhalothrin, Carbaryl",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Okra,Leaf Blight,Water-soaked lesions,"Phosphorous, Nitrogen","Acetamiprid, Carbaryl",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Okra,Rust,Necrotic areas,"Phosphorous, Sulfur","Carbaryl, Imidacloprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Okra,Powdery Mildew,Leaf curling,"Sulfur, Calcium","Acetamiprid, Cypermethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Okra,Downy Mildew,Water-soaked lesions,"Phosphorous, Calcium","Acetamiprid, Lambda-cyhalothrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Okra,Root Rot,Chlorosis,"Phosphorous, Calcium","Chlorantraniliprole, Thiamethoxam",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Okra,Wilt,Necrotic areas,"Sulfur, Magnesium","Cypermethrin, Carbaryl",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Okra,Anthracnose,Chlorosis,"Potassium, Magnesium","Imidacloprid, Cypermethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Okra,Smut,Water-soaked lesions,"Calcium, Sulfur","Chlorantraniliprole, Acetamiprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Okra,Scab,Fungal patches,"Nitrogen, Calcium","Cypermethrin, Permethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Okra,Mosaic Virus,Dark spots,"Nitrogen, Phosphorous","Carbaryl, Malathion",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Chili,Leaf Blight,Chlorosis,"Calcium, Sulfur","Malathion, Thiamethoxam",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Chili,Rust,Dark spots,"Nitrogen, Potassium","Acetamiprid, Spinosad",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Chili,Powdery Mildew,Chlorosis,"Sulfur, Nitrogen","Thiamethoxam, Spinosad",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Chili,Downy Mildew,Dark spots,"Potassium, Phosphorous","Thiamethoxam, Malathion",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Chili,Root Rot,Wilting,"Nitrogen, Magnesium","Lambda-cyhalothrin, Acetamiprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Chili,Wilt,Wilting,"Sulfur, Phosphorous","Chlorantraniliprole, Spinosad",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Chili,Anthracnose,Yellowing leaves,"Sulfur, Magnesium","Permethrin, Lambda-cyhalothrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Chili,Smut,Chlorosis,"Potassium, Calcium","Acetamiprid, Lambda-cyhalothrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Chili,Scab,White powdery coating,"Sulfur, Potassium","Imidacloprid, Spinosad",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Chili,Mosaic Virus,Necrotic areas,"Nitrogen, Calcium","Cypermethrin, Imidacloprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Bell Pepper,Leaf Blight,Necrotic areas,"Magnesium, Potassium","Permethrin, Thiamethoxam",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Bell Pepper,Rust,Stunted growth,"Magnesium, Nitrogen","Imidacloprid, Lambda-cyhalothrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Bell Pepper,Powdery Mildew,Wilting,"Calcium, Potassium","Permethrin, Spinosad",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Bell Pepper,Downy Mildew,Water-soaked lesions,"Potassium, Calcium","Thiamethoxam, Permethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Bell Pepper,Root Rot,Water-soaked lesions,"Phosphorous, Nitrogen","Carbaryl, Malathion",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Bell Pepper,Wilt,Leaf curling,"Nitrogen, Phosphorous","Lambda-cyhalothrin, Acetamiprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Bell Pepper,Anthracnose,Wilting,"Phosphorous, Magnesium","Permethrin, Malathion",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Bell Pepper,Smut,Wilting,"Nitrogen, Magnesium","Imidacloprid, Cypermethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Bell Pepper,Scab,Yellowing leaves,"Calcium, Sulfur","Permethrin, Spinosad",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Bell Pepper,Mosaic Virus,Dark spots,"Magnesium, Sulfur","Thiamethoxam, Imidacloprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Corn,Leaf Blight,Stunted growth,"Potassium, Calcium","Thiamethoxam, Malathion",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Corn,Rust,Leaf curling,"Nitrogen, Sulfur","Carbaryl, Acetamiprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Corn,Powdery Mildew,Yellowing leaves,"Magnesium, Calcium","Malathion, Cypermethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Corn,Downy Mildew,Water-soaked lesions,"Magnesium, Sulfur","Thiamethoxam, Acetamiprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Corn,Root Rot,Wilting,"Magnesium, Phosphorous","Malathion, Acetamiprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Corn,Wilt,Yellowing leaves,"Potassium, Sulfur","Spinosad, Cypermethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Corn,Anthracnose,Chlorosis,"Magnesium, Potassium","Cypermethrin, Lambda-cyhalothrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Corn,Smut,White powdery coating,"Nitrogen, Phosphorous","Cypermethrin, Thiamethoxam",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Corn,Scab,White powdery coating,"Potassium, Phosphorous","Cypermethrin, Chlorantraniliprole",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Corn,Mosaic Virus,Leaf curling,"Magnesium, Sulfur","Imidacloprid, Chlorantraniliprole",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Pear,Leaf Blight,White powdery coating,"Nitrogen, Phosphorous","Chlorantraniliprole, Acetamiprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Pear,Rust,Wilting,"Potassium, Phosphorous","Malathion, Permethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Pear,Powdery Mildew,Chlorosis,"Magnesium, Phosphorous","Thiamethoxam, Spinosad",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Pear,Downy Mildew,Yellowing leaves,"Calcium, Magnesium","Lambda-cyhalothrin, Permethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Pear,Root Rot,Water-soaked lesions,"Potassium, Sulfur","Chlorantraniliprole, Spinosad",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Pear,Wilt,White powdery coating,"Sulfur, Magnesium","Imidacloprid, Cypermethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Pear,Anthracnose,Chlorosis,"Phosphorous, Calcium","Carbaryl, Malathion",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Pear,Smut,Leaf curling,"Magnesium, Potassium","Thiamethoxam, Lambda-cyhalothrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Pear,Scab,Chlorosis,"Calcium, Phosphorous","Chlorantraniliprole, Cypermethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Pear,Mosaic Virus,Chlorosis,"Phosphorous, Sulfur","Cypermethrin, Imidacloprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Plum,Leaf Blight,White powdery coating,"Potassium, Sulfur","Permethrin, Chlorantraniliprole",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Plum,Rust,White powdery coating,"Calcium, Nitrogen","Spinosad, Chlorantraniliprole",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Plum,Powdery Mildew,Dark spots,"Nitrogen, Sulfur","Spinosad, Chlorantraniliprole",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Plum,Downy Mildew,Dark spots,"Phosphorous, Calcium","Malathion, Chlorantraniliprole",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Plum,Root Rot,Fungal patches,"Phosphorous, Sulfur","Acetamiprid, Thiamethoxam",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Plum,Wilt,Water-soaked lesions,"Sulfur, Phosphorous","Spinosad, Imidacloprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Plum,Anthracnose,White powdery coating,"Nitrogen, Calcium","Lambda-cyhalothrin, Malathion",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Plum,Smut,Yellowing leaves,"Potassium, Sulfur","Spinosad, Acetamiprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Plum,Scab,Leaf curling,"Magnesium, Calcium","Acetamiprid, Lambda-cyhalothrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Plum,Mosaic Virus,Water-soaked lesions,"Calcium, Potassium","Cypermethrin, Lambda-cyhalothrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Fig,Leaf Blight,Leaf curling,"Calcium, Sulfur","Acetamiprid, Lambda-cyhalothrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Fig,Rust,Necrotic areas,"Nitrogen, Magnesium","Chlorantraniliprole, Permethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Fig,Powdery Mildew,Dark spots,"Magnesium, Potassium","Acetamiprid, Imidacloprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Fig,Downy Mildew,Water-soaked lesions,"Magnesium, Potassium","Lambda-cyhalothrin, Imidacloprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Fig,Root Rot,Water-soaked lesions,"Magnesium, Nitrogen","Imidacloprid, Carbaryl",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Fig,Wilt,Water-soaked lesions,"Sulfur, Phosphorous","Lambda-cyhalothrin, Spinosad",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Fig,Anthracnose,Wilting,"Potassium, Calcium","Lambda-cyhalothrin, Malathion",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Fig,Smut,Dark spots,"Magnesium, Sulfur","Carbaryl, Malathion",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Fig,Scab,Water-soaked lesions,"Phosphorous, Calcium","Cypermethrin, Acetamiprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Fig,Mosaic Virus,Necrotic areas,"Nitrogen, Calcium","Carbaryl, Cypermethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Jackfruit,Leaf Blight,Chlorosis,"Sulfur, Phosphorous","Lambda-cyhalothrin, Spinosad",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Jackfruit,Rust,Fungal patches,"Magnesium, Calcium","Cypermethrin, Chlorantraniliprole",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Jackfruit,Powdery Mildew,White powdery coating,"Potassium, Phosphorous","Lambda-cyhalothrin, Imidacloprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Jackfruit,Downy Mildew,Wilting,"Sulfur, Nitrogen","Cypermethrin, Imidacloprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Jackfruit,Root Rot,Chlorosis,"Magnesium, Nitrogen","Acetamiprid, Cypermethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Jackfruit,Wilt,Stunted growth,"Potassium, Calcium","Carbaryl, Cypermethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Jackfruit,Anthracnose,Water-soaked lesions,"Phosphorous, Sulfur","Malathion, Thiamethoxam",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Jackfruit,Smut,Chlorosis,"Sulfur, Potassium","Imidacloprid, Permethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Jackfruit,Scab,Yellowing leaves,"Magnesium, Sulfur","Thiamethoxam, Spinosad",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Jackfruit,Mosaic Virus,Yellowing leaves,"Potassium, Magnesium","Cypermethrin, Spinosad",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Custard Apple,Leaf Blight,Water-soaked lesions,"Potassium, Calcium","Thiamethoxam, Acetamiprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Custard Apple,Rust,White powdery coating,"Potassium, Sulfur","Permethrin, Cypermethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
